file_path,style,style_id
/Users/hp/wikiart/Abstract_Expressionism/raoul-ubac_kreuzweg-1955.jpg,Abstract Expressionism,1
/Users/hp/wikiart/Abstract_Expressionism/sam-francis_falling-star-l-l249-1981.jpg,Abstract Expressionism,1
/Users/hp/wikiart/Abstract_Expressionism/helen-frankenthaler_eve-1995.jpg,Abstract Expressionism,1
/Users/hp/wikiart/Abstract_Expressionism/rufino-tamayo_retrato-de-ni-os-pareja-de-ni-os-1966.jpg,Abstract Expressionism,1
/Users/hp/wikiart/Abstract_Expressionism/theodoros-stamos_cyclops-1947.jpg,Abstract Expressionism,1
/Users/hp/wikiart/Abstract_Expressionism/sam-francis_untitled-1-1987.jpg,Abstract Expressionism,1
/Users/hp/wikiart/Abstract_Expressionism/hans-hofmann_ora-pro-nobis-1964.jpg,Abstract Expressionism,1
/Users/hp/wikiart/Abstract_Expressionism/horia-bernea_praporele-florilor-1976.jpg,Abstract Expressionism,1
/Users/hp/wikiart/Abstract_Expressionism/willem-de-kooning_landscape-at-stanton-street.jpg,Abstract Expressionism,1
/Users/hp/wikiart/Abstract_Expressionism/richard-pousette-dart_illumination-gothic-1958.jpg,Abstract Expressionism,1
/Users/hp/wikiart/Abstract_Expressionism/theodoros-stamos_infinity-field-jerusalem-series-1983-1.jpg,Abstract Expressionism,1
/Users/hp/wikiart/Abstract_Expressionism/sam-francis_light-in-itself-1979.jpg,Abstract Expressionism,1
/Users/hp/wikiart/Abstract_Expressionism/miriam-schapiro_treasury.jpg,Abstract Expressionism,1
/Users/hp/wikiart/Abstract_Expressionism/jay-defeo_the-ver-nica-1957.jpg,Abstract Expressionism,1
/Users/hp/wikiart/Abstract_Expressionism/helen-frankenthaler_aerie-2009.jpg,Abstract Expressionism,1
/Users/hp/wikiart/Abstract_Expressionism/tsuruko-yamazaki_work-1994.jpg,Abstract Expressionism,1
/Users/hp/wikiart/Abstract_Expressionism/vasile-dobrian_the-fingers-were-running-wild-on-the-rib-piano-from-the-archways-series.jpg,Abstract Expressionism,1
/Users/hp/wikiart/Abstract_Expressionism/perle-fine_plan-for-the-white-city-1950.jpg,Abstract Expressionism,1
/Users/hp/wikiart/Abstract_Expressionism/elaine-de-kooning_fairfield-porter-1-1954.jpg,Abstract Expressionism,1
/Users/hp/wikiart/Abstract_Expressionism/joan-mitchell_minnesota-1980.jpg,Abstract Expressionism,1
/Users/hp/wikiart/Action_painting/jackson-pollock_lucifer-1947.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/jackson-pollock_autumn-rhythm-number-30-1950.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/franz-kline_blueberry-eyes-1960.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/jackson-pollock_cathedral-1947.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/franz-kline_suspended-1953.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/hans-hofmann_rope-swinger-1962.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/franz-kline_zinc-yellow-1959.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/hans-hofmann_the-prey-1956.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/jackson-pollock_number-4-1951.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/jackson-pollock_number-12-1949.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/norman-bluhm_untitled-1960.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/franz-kline_black-and-white-png.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/franz-kline_horizontal-rust-1960.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/jackson-pollock_number-13a-arabesque-1948.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/jackson-pollock_untitled-green-silver-1949.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/franz-kline_palladio-1961.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/jackson-pollock_number-6-1949(1).jpg,Action painting,2
/Users/hp/wikiart/Action_painting/norman-bluhm_untitled-1957.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/franz-kline_le-gros.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/jackson-pollock_galaxy-1947.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/jackson-pollock_number-29-1950.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/jackson-pollock_number-25(1).jpg,Action painting,2
/Users/hp/wikiart/Action_painting/norman-bluhm_mathematics-1962.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/jackson-pollock_number-32-1950.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/walasse-ting_gauguin-ting-1976.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/franz-kline_painting-no-7.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/franz-kline_four-square-1956.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/jackson-pollock_number-1-lavender-mist(1).jpg,Action painting,2
/Users/hp/wikiart/Action_painting/hans-hofmann_the-wind-1942.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/henri-michaux_untitled-1979.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/franz-kline_cardinal-1950.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/jackson-pollock_blue-poles-number-11-1.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/franz-kline_figure-eight-1952.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/jackson-pollock_composition-white-black-blue-and-red-on-white-1948.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/jackson-pollock_number-8-detail(1).jpg,Action painting,2
/Users/hp/wikiart/Action_painting/jackson-pollock_number-23(1).jpg,Action painting,2
/Users/hp/wikiart/Action_painting/henri-michaux_untitled-1.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/jackson-pollock_shimmering-substance(1).jpg,Action painting,2
/Users/hp/wikiart/Action_painting/jackson-pollock_one-number-31-1950.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/jackson-pollock_mural-on-indian-red-ground-1950.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/walasse-ting_venus-1980.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/jackson-pollock_summertime-number-9a-1948.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/jackson-pollock_reflections-of-the-big-dipper-1947.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/jackson-pollock_number-3(2).jpg,Action painting,2
/Users/hp/wikiart/Action_painting/franz-kline_chief-1950.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/franz-kline_picture-046.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/franz-kline_untitled-1957-1.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/jackson-pollock_number-17-1949.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/franz-kline_number-2.jpg,Action painting,2
/Users/hp/wikiart/Action_painting/franz-kline_number-2-1954.jpg,Action painting,2
/Users/hp/wikiart/Analytical_Cubism/georges-braque_violin-and-candlestick-1910.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/pablo-picasso_the-piano-accordionist-1911.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/juan-gris_the-watch-the-sherry-bottle-1912.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/georges-braque_man-with-a-violin-1912.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/pablo-picasso_female-nude.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/pablo-picasso_harlequin-s-family-1908.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/georges-braque_pedestal-table-1911.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/pablo-picasso_souvenir-from-havre-1912.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/pablo-picasso_still-life-with-the-caned-chair-1912.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/pablo-picasso_friendship-1908.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/georges-braque_woman-with-a-mandolin-1910.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/pablo-picasso_woman-with-guitar-and-piano-1911.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/pablo-picasso_bathing-1908.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/juan-gris_portrait-of-germaine-raynal-1912.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/georges-braque_pedestal-table-stal-1912.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/georges-braque_violin-and-palette-1909.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/juan-gris_not_detected_207834.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/juan-gris_the-packet-of-cigars-1912.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/pablo-picasso_clarinetist.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/georges-braque_the-candlestick-1911.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/georges-braque_violin-and-clarinet-on-a-table-1912.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/albert-gleizes_portrait-of-igor-stravinsky-1914.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/juan-gris_still-life-with-oil-lamp-1912.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/pablo-picasso_man-with-a-guitar-1911.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/georges-braque_violin-and-pitcher-1910.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/georges-braque_still-life-with-a-bunch-of-grapes-1912.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/jean-metzinger_nature-morte-1911.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/pablo-picasso_clarinet-1911.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/albert-gleizes_woman-with-animals-1914.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/pablo-picasso_jug-and-fruit-dish-1908.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/pablo-picasso_the-chess-1911.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/georges-braque_harbor-in-normandy-1909.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/pablo-picasso_man-with-guitar-1912.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/pablo-picasso_my-beautiful-woman-with-guitar-1912.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/pablo-picasso_seated-female-nude-1910.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/jean-metzinger_femme-au-chapeau-rose-et-collier-de-perles-1912.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/pablo-picasso_violin-glass-pipe-and-inkwell-1912.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/albert-gleizes_acrobats-1916.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/georges-braque_still-life-with-a-pair-of-banderillas-1911.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/georges-braque_still-life-with-harp-and-violin-1911.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/pablo-picasso_woman-with-mandolin-1909.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/pablo-picasso_table-in-a-cafe-bottle-of-pernod-1912.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/juan-gris_portrait-of-the-artist-s-mother-1912.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/pablo-picasso_william-uhde-1910.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/pablo-picasso_a-glass-1911.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/pablo-picasso_woman-with-guitar.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/georges-braque_castle-at-la-roche-guyon-1909.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/pablo-picasso_houses-on-the-hill-1909.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/juan-gris_man-in-the-cafe-1912.jpg,Analytical Cubism,3
/Users/hp/wikiart/Analytical_Cubism/jean-metzinger_l-oiseau-bleu-the-blue-bird-1913.jpg,Analytical Cubism,3
/Users/hp/wikiart/Art_Nouveau_Modern/henri-de-toulouse-lautrec_polaire.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/nicholas-roerich_prince-knyaz-1916.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/raphael-kirchner_love-flowers-1903.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/kay-nielsen_tell-me-the-way-then.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/koloman-moser_picture-book-for-the-niece-of-ditha-mautner-von-markhof-1904-4.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/petro-kholodny-(elder)_tale-of-a-girl-and-a-peacock.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/ivan-bilibin_russian-folk-art-illustration-for-the-magazine-world-of-art-1904.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/ivan-bilibin_illustration-for-the-epic-volga-1904(1).jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/alphonse-mucha_lance-parfum-rodo-1896.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/koloman-moser_picture-book-for-the-niece-of-ditha-mautner-von-markhof-1904-11.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/jozsef-rippl-ronai_busy-city-scene-1914.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/sergey-solomko_guard.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/nicholas-roerich_yaroslavl-saint-basil-church-1903.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/edmund-dulac_the-snow-queen-flies-through-the-winter-s-night.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/henri-de-toulouse-lautrec_at-the-moulin-rouge-la-goulue-with-her-sister-1892.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/koloman-moser_three-crouching-women.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/john-french-sloan_hot-wave-puzzle-illustration-for-philadelphia-press-1900.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/koloman-moser_postage-stamp-design-for-mail-postal-not-issued-1908.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/felix-vallotton_portrait-of-french-writer-auguste-villiers-de-l-isle-adam-1898.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/jacek-malczewski_portrait-of-wladyslaw-reymont.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/ferdinand-hodler_the-reaper-1910.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/aubrey-beardsley_page-preceding-contents-list.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/gustav-klimt_houses-at-unterach-on-the-attersee.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/nicholas-roerich_tower-chamber-of-yaroslavna-1914.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/alexandre-benois_petrushka-poster-scetch(2).jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/ivan-bilibin_illustration-for-the-tale-of-igor-s-campaign(1).jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/nicholas-roerich_study-of-scene-design-for-fuente-ovehuna-1912.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/pavel-filonov_a-family-portrait-1924.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/wilhelm-kotarbinski_angel-of-sadness.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/ivan-bilibin_illustration-for-the-magazine-bogey-1905(1).jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/alphonse-mucha_emerald.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/aubrey-beardsley_lucians-strange-creatures.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/mikhail-nesterov_in-a-secluded-monastery-1915.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/a.y.-jackson_valley-of-the-gouffre-river-1933.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/ivan-bilibin_illustration-for-the-russian-fairy-story-the-frog-princess-1901(1).jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/ferdinand-hodler_transfiguration.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/mikhail-nesterov_adam-and-eve-1898.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/raphael-kirchner_girls-amid-plants-1.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/aubrey-beardsley_a-snare-of-vintage-1.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/ferdinand-hodler_standing-female-figure-in-a-blue-dress.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/henri-de-toulouse-lautrec_divan-japonais-1893.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/heorhiy-narbut_illustration-for-the-book-how-mice-buried-the-cat-by-zhukovsky-1910.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/boris-kustodiev_portrait-of-natalia-orshanskaya-1925.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/michel-simonidy_winter-perfume-1902.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/henri-de-toulouse-lautrec_skating-professional-beauty-mlle-liane-de-lancy-at-the-palais-de-glace-1896.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/sergey-solomko_study-to-illustration-for-mademoiselle-de-maupin-of-th-ophile-gautier.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/nicholas-roerich_girls.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/alphonse-mucha_nude-on-a-rock-1899.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/henri-de-toulouse-lautrec_yvette-guilbert-1894.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Art_Nouveau_Modern/aubrey-beardsley_the-climax-1893.jpg,Art Nouveau Modern,4
/Users/hp/wikiart/Baroque/rembrandt_self-portrait-1643.jpg,Baroque,5
/Users/hp/wikiart/Baroque/rembrandt_a-seated-man.jpg,Baroque,5
/Users/hp/wikiart/Baroque/jan-steen_feast-of-the-chamber-of-rhetoricians-near-a-town-gate.jpg,Baroque,5
/Users/hp/wikiart/Baroque/frans-hals_regents-of-the-old-men-s-alms-house-haarlem-1664.jpg,Baroque,5
/Users/hp/wikiart/Baroque/francisco-de-zurbaran_st-jerome.jpg,Baroque,5
/Users/hp/wikiart/Baroque/gerrit-dou_old-woman-unreeling-threads-1665.jpg,Baroque,5
/Users/hp/wikiart/Baroque/canaletto_san-francesco-della-vigna-church-and-campo.jpg,Baroque,5
/Users/hp/wikiart/Baroque/frans-hals_portrait-of-a-man-5.jpg,Baroque,5
/Users/hp/wikiart/Baroque/jacob-jordaens_return-of-the-holy-family-from-egypt.jpg,Baroque,5
/Users/hp/wikiart/Baroque/peter-paul-rubens_marie-de-medicis-as-bellona-1625.jpg,Baroque,5
/Users/hp/wikiart/Baroque/gabriel-metsu_breakfast.jpg,Baroque,5
/Users/hp/wikiart/Baroque/gerrit-dou_the-prayer-of-the-spinner.jpg,Baroque,5
/Users/hp/wikiart/Baroque/rembrandt_studio-scenne-with-sitters-1650.jpg,Baroque,5
/Users/hp/wikiart/Baroque/frans-snyders_still-life-with-a-basket-of-fruit.jpg,Baroque,5
/Users/hp/wikiart/Baroque/gerrit-dou_the-hermit-1670.jpg,Baroque,5
/Users/hp/wikiart/Baroque/rembrandt_portrait-of-floris-soop-1654.jpg,Baroque,5
/Users/hp/wikiart/Baroque/frans-hals_portrait-of-willem-croes.jpg,Baroque,5
/Users/hp/wikiart/Baroque/diego-velazquez_three-musicians-1618.jpg,Baroque,5
/Users/hp/wikiart/Baroque/osias-beert_still-life-with-cherries-and-strawberries-in-china-bowls-1608.jpg,Baroque,5
/Users/hp/wikiart/Baroque/jan-steen_mother-and-child.jpg,Baroque,5
/Users/hp/wikiart/Baroque/diego-velazquez_portrait-of-the-buffoon-redbeard-cristobal-de-castaneda-1640.jpg,Baroque,5
/Users/hp/wikiart/Baroque/bartolome-esteban-murillo_portrait-of-nicolas-omasur-1672.jpg,Baroque,5
/Users/hp/wikiart/Baroque/annibale-carracci_portrait-of-annibale-carracci.jpg,Baroque,5
/Users/hp/wikiart/Baroque/jan-steen_samson-and-delilah-1670.jpg,Baroque,5
/Users/hp/wikiart/Baroque/gerard-terborch_the-dancing-couple-1660.jpg,Baroque,5
/Users/hp/wikiart/Baroque/esaias-van-de-velde_sperm-whale-on-the-beach-of-noordwijk-1614.jpg,Baroque,5
/Users/hp/wikiart/Baroque/peter-paul-rubens_the-raising-of-the-cross-1621.jpg,Baroque,5
/Users/hp/wikiart/Baroque/frans-hals_portrait-of-a-seated-woman-holding-a-fan-1650.jpg,Baroque,5
/Users/hp/wikiart/Baroque/adriaen-van-ostade_lawyer-in-his-study.jpg,Baroque,5
/Users/hp/wikiart/Baroque/adriaen-van-de-velde_milking-a-cow-1666.jpg,Baroque,5
/Users/hp/wikiart/Baroque/jacob-jordaens_the-king-drinks-1638.jpg,Baroque,5
/Users/hp/wikiart/Baroque/guido-reni_assumption-1600.jpg,Baroque,5
/Users/hp/wikiart/Baroque/rembrandt_rembrandt-s-mother-in-a-widow-s-dress-1632.jpg,Baroque,5
/Users/hp/wikiart/Baroque/pieter-de-hooch_happy-drinker.jpg,Baroque,5
/Users/hp/wikiart/Baroque/adriaen-van-ostade_a-fight-1.jpg,Baroque,5
/Users/hp/wikiart/Baroque/adriaen-van-de-velde_bull-1659.jpg,Baroque,5
/Users/hp/wikiart/Baroque/guido-reni_mary-s-birth-1611.jpg,Baroque,5
/Users/hp/wikiart/Baroque/bartolome-esteban-murillo_the-holy-family-with-the-infant-st-john-the-baptist-1670.jpg,Baroque,5
/Users/hp/wikiart/Baroque/annibale-carracci_venus-adonis-and-cupid-1590.jpg,Baroque,5
/Users/hp/wikiart/Baroque/bartolome-esteban-murillo_baking-of-flat-cakes-1650.jpg,Baroque,5
/Users/hp/wikiart/Baroque/frans-snyders_pythagoras-advocating-vegetarianism.jpg,Baroque,5
/Users/hp/wikiart/Baroque/guido-reni_crucifixion-1619.jpg,Baroque,5
/Users/hp/wikiart/Baroque/jacob-jordaens_kitchen-scene.jpg,Baroque,5
/Users/hp/wikiart/Baroque/annibale-carracci_translation-of-the-holy-house.jpg,Baroque,5
/Users/hp/wikiart/Baroque/rembrandt_an-old-man-seen-from-behind-1631.jpg,Baroque,5
/Users/hp/wikiart/Baroque/bartolome-esteban-murillo_a-young-man-with-a-basket-of-fruit-1640.jpg,Baroque,5
/Users/hp/wikiart/Baroque/mario-nuzzi_natura-morta-con-tralcio-di-fiori.jpg,Baroque,5
/Users/hp/wikiart/Baroque/peter-paul-rubens_study-for-an-equestrian-portrait-of-the-duke-of-lerma-1603.jpg,Baroque,5
